,Emotion,Source,Path,Sex
1879,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_join_happy.wav,Female
1880,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_join_neutral.wav,Female
1881,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_join_ps.wav,Female
1882,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_join_sad.wav,Female
1883,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_judge_angry.wav,Female
1884,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_judge_disgust.wav,Female
1885,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_judge_fear.wav,Female
1886,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_judge_happy.wav,Female
1887,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_judge_neutral.wav,Female
1888,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_judge_ps.wav,Female
1889,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_judge_sad.wav,Female
1890,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_jug_angry.wav,Female
1891,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_jug_disgust.wav,Female
1892,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_jug_fear.wav,Female
1893,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_jug_happy.wav,Female
1894,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_jug_neutral.wav,Female
1895,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_jug_ps.wav,Female
1896,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_jug_sad.wav,Female
1897,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_juice_angry.wav,Female
1898,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_juice_disgust.wav,Female
1899,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_juice_fear.wav,Female
1900,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_juice_happy.wav,Female
1901,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_juice_neutral.wav,Female
1902,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_juice_ps.wav,Female
1903,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_juice_sad.wav,Female
1904,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keen_angry.wav,Female
1905,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keen_disgust.wav,Female
1906,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keen_fear.wav,Female
1907,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keen_happy.wav,Female
1908,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keen_neutral.wav,Female
1909,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keen_ps.wav,Female
1910,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keen_sad.wav,Female
1911,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keep_angry.wav,Female
1912,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keep_disgust.wav,Female
1913,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keep_fear.wav,Female
1914,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keep_happy.wav,Female
1915,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keep_neutral.wav,Female
1916,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keep_ps.wav,Female
1917,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keep_sad.wav,Female
1918,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keg_angry.wav,Female
1919,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keg_disgust.wav,Female
1920,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keg_fear.wav,Female
1921,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keg_happy.wav,Female
1922,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keg_neutral.wav,Female
1923,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keg_ps.wav,Female
1924,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_keg_sad.wav,Female
1925,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kick_angry.wav,Female
1926,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kick_disgust.wav,Female
1927,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kick_fear.wav,Female
1928,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kick_happy.wav,Female
1929,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kick_neutral.wav,Female
1930,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kick_ps.wav,Female
1931,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kick_sad.wav,Female
1932,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kill_angry.wav,Female
1933,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kill_disgust.wav,Female
1934,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kill_fear.wav,Female
1935,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kill_happy.wav,Female
1936,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kill_neutral.wav,Female
1937,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kill_ps.wav,Female
1938,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kill_sad.wav,Female
1939,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_king_angry.wav,Female
1940,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_king_disgust.wav,Female
1941,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_king_fear.wav,Female
1942,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_king_happy.wav,Female
1943,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_king_neutral.wav,Female
1944,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_king_ps.wav,Female
1945,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_king_sad.wav,Female
1946,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kite_angry.wav,Female
1947,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kite_disgust.wav,Female
1948,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kite_fear.wav,Female
1949,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kite_happy.wav,Female
1950,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kite_neutral.wav,Female
1951,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kite_ps.wav,Female
1952,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_kite_sad.wav,Female
1953,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_knock_angry.wav,Female
1954,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_knock_disgust.wav,Female
1955,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_knock_fear.wav,Female
1956,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_knock_happy.wav,Female
1957,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_knock_neutral.wav,Female
1958,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_knock_ps.wav,Female
1959,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_knock_sad.wav,Female
1960,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_late_angry.wav,Female
1961,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_late_disgust.wav,Female
1962,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_late_fear.wav,Female
1963,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_late_happy.wav,Female
1964,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_late_neutral.wav,Female
1965,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_late_ps.wav,Female
1966,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_late_sad.wav,Female
1967,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_laud_angry.wav,Female
1968,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_laud_disgust.wav,Female
1969,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_laud_fear.wav,Female
1970,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_laud_happy.wav,Female
1971,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_laud_neutral.wav,Female
1972,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_laud_ps.wav,Female
1973,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_laud_sad.wav,Female
1974,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lean_angry.wav,Female
1975,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lean_disgust.wav,Female
1976,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lean_fear.wav,Female
1977,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lean_happy.wav,Female
1978,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lean_neutral.wav,Female
1979,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lean_ps.wav,Female
1980,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lean_sad.wav,Female
1981,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_learn_angry.wav,Female
1982,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_learn_disgust.wav,Female
1983,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_learn_fear.wav,Female
1984,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_learn_happy.wav,Female
1985,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_learn_neutral.wav,Female
1986,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_learn_ps.wav,Female
1987,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_learn_sad.wav,Female
1988,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lease_angry.wav,Female
1989,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lease_disgust.wav,Female
1990,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lease_fear.wav,Female
1991,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lease_happy.wav,Female
1992,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lease_neutral.wav,Female
1993,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lease_ps.wav,Female
1994,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/YAF_lease_sad.wav,Female
