,Unnamed: 0,Emotion,Source,Path,Sex,Duration
7917,475,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_jar_sad.wav,Female,2.5
7918,476,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_join_angry.wav,Female,1.6
7919,477,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_join_disgust.wav,Female,2.4
7920,478,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_join_fear.wav,Female,1.5
7921,479,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_join_happy.wav,Female,2.0
7922,480,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_join_neutral.wav,Female,2.2
7923,481,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_join_ps.wav,Female,2.1
7924,482,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_join_sad.wav,Female,2.5
7925,483,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_judge_angry.wav,Female,1.7
7926,484,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_judge_disgust.wav,Female,2.4
7927,485,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_judge_fear.wav,Female,1.4
7928,486,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_judge_happy.wav,Female,2.1
7929,487,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_judge_neutral.wav,Female,2.1
7930,488,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_judge_ps.wav,Female,2.3
7931,489,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_judge_sad.wav,Female,2.6
7932,490,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_jug_angry.wav,Female,1.5
7933,491,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_jug_disgust.wav,Female,2.3
7934,492,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_jug_fear.wav,Female,1.8
7935,493,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_jug_happy.wav,Female,2.1
7936,494,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_jug_neutral.wav,Female,2.1
7937,495,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_jug_ps.wav,Female,2.2
7938,496,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_jug_sad.wav,Female,2.4
7939,497,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_juice_angry.wav,Female,1.6
7940,498,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_juice_disgust.wav,Female,2.4
7941,499,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_juice_fear.wav,Female,1.6
7942,500,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_juice_happy.wav,Female,2.1
7943,501,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_juice_neutral.wav,Female,2.1
7944,502,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_juice_ps.wav,Female,2.2
7945,503,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_juice_sad.wav,Female,2.5
7946,504,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keen_angry.wav,Female,1.7
7947,505,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keen_disgust.wav,Female,2.6
7948,506,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keen_fear.wav,Female,1.6
7949,507,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keen_happy.wav,Female,1.9
7950,508,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keen_neutral.wav,Female,2.1
7951,509,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keen_ps.wav,Female,1.9
7952,510,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keen_sad.wav,Female,2.5
7953,511,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keep_angry.wav,Female,1.6
7954,512,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keep_disgust.wav,Female,2.6
7955,513,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keep_fear.wav,Female,1.7
7956,514,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keep_happy.wav,Female,1.9
7957,515,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keep_neutral.wav,Female,1.9
7958,516,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keep_ps.wav,Female,2.1
7959,517,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keep_sad.wav,Female,2.8
7960,518,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keg_angry.wav,Female,1.4
7961,519,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keg_disgust.wav,Female,2.4
7962,520,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keg_fear.wav,Female,1.6
7963,521,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keg_happy.wav,Female,1.8
7964,522,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keg_neutral.wav,Female,1.9
7965,523,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keg_ps.wav,Female,2.0
7966,524,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_keg_sad.wav,Female,2.5
7967,525,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kick_angry.wav,Female,1.7
7968,526,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kick_disgust.wav,Female,2.3
7969,527,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kick_fear.wav,Female,1.4
7970,528,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kick_happy.wav,Female,2.2
7971,529,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kick_neutral.wav,Female,2.0
7972,530,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kick_ps.wav,Female,2.1
7973,531,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kick_sad.wav,Female,2.6
7974,532,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kill_angry.wav,Female,1.5
7975,533,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kill_disgust.wav,Female,2.3
7976,534,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kill_fear.wav,Female,1.5
7977,535,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kill_happy.wav,Female,2.2
7978,536,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kill_neutral.wav,Female,2.1
7979,537,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kill_ps.wav,Female,2.2
7980,538,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kill_sad.wav,Female,2.6
7981,539,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_king_angry.wav,Female,1.7
7982,540,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_king_disgust.wav,Female,2.3
7983,541,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_king_fear.wav,Female,1.6
7984,542,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_king_happy.wav,Female,1.9
7985,543,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_king_neutral.wav,Female,2.1
7986,544,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_king_ps.wav,Female,1.9
7987,545,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_king_sad.wav,Female,2.5
7988,546,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kite_angry.wav,Female,1.5
7989,547,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kite_disgust.wav,Female,2.2
7990,548,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kite_fear.wav,Female,1.5
7991,549,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kite_happy.wav,Female,1.9
7992,550,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kite_neutral.wav,Female,1.9
7993,551,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kite_ps.wav,Female,1.9
7994,552,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_kite_sad.wav,Female,2.7
7995,553,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_knock_angry.wav,Female,1.8
7996,554,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_knock_disgust.wav,Female,2.4
7997,555,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_knock_fear.wav,Female,1.5
7998,556,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_knock_happy.wav,Female,2.0
7999,557,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_knock_neutral.wav,Female,1.9
8000,558,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_knock_ps.wav,Female,2.1
8001,559,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_knock_sad.wav,Female,2.5
8002,560,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_late_angry.wav,Female,1.7
8003,561,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_late_disgust.wav,Female,2.3
8004,562,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_late_fear.wav,Female,1.8
8005,563,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_late_happy.wav,Female,2.0
8006,564,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_late_neutral.wav,Female,2.0
8007,565,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_late_ps.wav,Female,2.0
8008,566,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_late_sad.wav,Female,2.4
8009,567,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_laud_angry.wav,Female,1.7
8010,568,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_laud_disgust.wav,Female,2.3
8011,569,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_laud_fear.wav,Female,1.5
8012,570,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_laud_happy.wav,Female,1.9
8013,571,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_laud_neutral.wav,Female,2.0
8014,572,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_laud_ps.wav,Female,1.8
8015,573,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_laud_sad.wav,Female,2.4
8016,574,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_lean_angry.wav,Female,1.6
8017,575,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_lean_disgust.wav,Female,2.3
8018,576,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_lean_fear.wav,Female,1.5
8019,577,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_lean_happy.wav,Female,2.1
8020,578,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_lean_neutral.wav,Female,1.9
8021,579,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_lean_ps.wav,Female,2.1
8022,580,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_lean_sad.wav,Female,2.5
8023,581,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_learn_angry.wav,Female,1.5
8024,582,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_learn_disgust.wav,Female,2.3
8025,583,fear,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_learn_fear.wav,Female,1.7
8026,584,happy,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_learn_happy.wav,Female,1.9
8027,585,neutral,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_learn_neutral.wav,Female,2.1
8028,586,surprise,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_learn_ps.wav,Female,2.1
8029,587,sad,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_learn_sad.wav,Female,2.4
8030,588,angry,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_lease_angry.wav,Female,1.7
8031,589,disgust,TESS,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/TESS/OAF_lease_disgust.wav,Female,2.3
